mmsi,name,flag,vessel_type_key,true_activity,segment_start,centroid_lat,centroid_lon,sog_mean,sog_std,sog_max,pct_slow,pct_vslow,pct_fast,cog_std,zig_zag,mean_turning_rate,max_turning_rate,loiter_index,lat_range,lon_range,total_dist_nm,bbox_area,t_span_h,pct_fishing_status,pct_anchored_status,n_dark_gaps,max_dark_gap_h,pct_dark,length,draught,dist_to_port_nm,dist_to_fishing_nm,n_pings,gfw_effort,depth_m,lane_proximity,on_shelf,gear_depth_fit
<<<<<<< HEAD
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 07:39:43.151328,-24.792886,-54.058627,18.195,0.5490673911279015,19.2,0.0,0.0,1.0,6.871341546784666,0.0,3.9894736842105267,10.0,7.598664521603524e-06,0.4644699999999986,0.12992999999999455,28.95728792319077,0.06034858709999729,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,425.63875756804936,403.53931860247314,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 08:29:43.151328,-24.556098,-54.140238499999995,17.71,0.8496469855181032,18.8,0.0,0.0,1.0,5.953160114958766,0.0,3.626315789473689,8.699999999999989,7.643767886150595e-06,0.43759000000000015,0.17522000000000304,28.136574382914254,0.07667451980000135,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,429.0295771490952,412.89622242490003,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 09:19:43.151328,-24.328549000000002,-54.221945000000005,17.264999999999993,0.783118764939265,18.7,0.0,0.0,1.0,11.25732986891949,0.0,4.399999999999997,12.300000000000011,1.608865714894914e-05,0.43471999999999866,0.11334000000000088,27.309094845953844,0.04927116480000023,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,432.93946392208034,422.36425908346945,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 10:09:43.151328,-24.096273000000004,-54.267981999999996,17.4,0.5890670590009257,18.3,0.0,0.0,1.0,9.680251993210245,0.0,5.1210526315789435,12.300000000000011,1.1292556612588467e-05,0.44657000000000124,0.08326000000000278,27.554197633033326,0.03718141820000134,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,435.34815113914163,430.47007297193954,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 10:59:43.151328,-23.871071999999998,-54.345378,17.645000000000003,0.6902716856426899,19.3,0.0,0.0,1.0,10.650401708232764,0.0,3.778947368421047,8.300000000000011,1.3927553324181435e-05,0.4111399999999996,0.22473000000000098,28.074291679227482,0.09239549220000032,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,439.912543321242,440.2340661262843,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 11:49:43.151328,-23.668173499999998,-54.4867475,17.514999999999997,0.7016231182052087,19.3,0.0,0.0,1.0,4.9439690991484735,0.0,2.868421052631576,7.0,4.5925535705531724e-06,0.3616299999999981,0.31222999999999956,27.770228934221457,0.11291173489999926,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,448.3132782085409,452.72343049446755,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 12:39:43.151328,-23.492233,-54.666553500000006,17.27,0.5891519328662179,18.1,0.0,0.0,1.0,7.967388766148227,0.0,3.094736842105261,7.0,1.1589210438531295e-05,0.29902999999999835,0.372320000000002,27.542391278829648,0.11133484959999998,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,458.99905016413965,466.42777201927925,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 13:29:43.151328,-23.353941,-54.867695000000005,16.235,1.2578851298906435,18.1,0.0,0.0,0.95,8.001576456693465,0.0,3.9210526315789416,10.199999999999989,8.626565315060258e-06,0.21788000000000096,0.398539999999997,25.780093816833674,0.08683389519999973,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,470.8364125037494,480.1314829229949,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 14:19:43.151328,-23.254438999999998,-55.0794995,15.74,0.7729165543575843,16.8,0.0,0.0,0.95,7.20487145887978,0.0,3.9368421052631524,10.199999999999989,9.001759196934801e-06,0.17464999999999975,0.4033499999999961,24.819978690005257,0.07044507749999922,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,483.10780792212756,493.2444515511109,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 15:09:43.151328,-23.1644535,-55.30049799999999,16.57,0.6108191221630181,18.1,0.0,0.0,1.0,5.331945515864888,0.0,3.363157894736847,11.5,4.8821187786852475e-06,0.18109000000000108,0.4267200000000031,26.04773239789827,0.07727472480000103,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,495.86857605572015,506.53443445174827,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 15:59:43.151328,-23.0837245,-55.53955299999999,18.029999999999998,1.3255564869140806,19.8,0.0,0.0,1.0,15.013304789033379,0.0,4.07368421052633,11.5,1.945209082947034e-05,0.11297999999999675,0.4862499999999983,28.332380479275503,0.054936524999998224,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,509.5862081749265,520.44098483089,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 16:49:43.151328,-23.070278,-55.810494500000004,18.915,0.772188448502048,19.9,0.0,0.0,1.0,9.590013908144472,0.0,4.25789473684211,10.900000000000034,1.1032171576483143e-05,0.056579999999996744,0.5349199999999996,29.990673824060064,0.030265773599998238,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,524.5257344729148,533.9986731180297,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 17:39:43.151328,-23.084267500000003,-56.0826455,17.275000000000002,1.6293787159528013,19.9,0.0,0.0,1.0,9.62338552538959,0.0,4.447368421052628,10.900000000000034,1.2395718339528781e-05,0.036069999999998714,0.4908099999999962,27.502930849623336,0.01770351669999923,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,539.3169602352247,546.9214384490147,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 18:29:43.151328,-23.070598,-56.328626,16.145,1.063237979005641,17.9,0.0,0.0,1.0,4.4003815379933995,0.0,3.752631578947369,11.100000000000023,4.867023735680633e-06,0.04999999999999716,0.45438000000000045,25.358947628193555,0.02271899999999873,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,552.8953643435038,559.3915315051985,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 19:19:43.151328,-23.036299500000005,-56.570465,16.375,1.0889788795013429,18.1,0.0,0.0,1.0,5.808840065768054,0.0,3.394736842105272,11.100000000000023,7.013164045927032e-06,0.07925999999999789,0.4615100000000041,26.0769222587929,0.036579282599999347,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,566.4105329803351,572.2529747725769,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 20:09:43.151328,-22.984551,-56.8129185,16.485000000000003,0.8107249841962442,18.1,0.0,0.0,1.0,3.3645172190746515,0.0,2.8421052631579036,8.700000000000045,2.7690834829589606e-06,0.1116400000000013,0.456310000000002,26.137459349103395,0.05094244840000081,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,580.1047651617849,585.6343942737551,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 20:59:43.151328,-22.926864000000002,-57.051889,16.72,0.5912698199637793,17.7,0.0,0.0,1.0,3.2784831161770254,0.0,2.1578947368421084,8.800000000000011,1.997898576807414e-06,0.11330999999999847,0.4615700000000018,26.43177666952555,0.0523004966999995,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,593.6680325701519,599.0161892956583,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 21:49:43.151328,-22.8717515,-57.2990275,17.014999999999997,0.6166644144103013,17.7,0.0,0.0,1.0,3.0025546307665474,0.0,2.478947368421054,8.800000000000011,3.202494054223146e-06,0.1034000000000006,0.4743100000000027,27.001695005720087,0.04904365400000056,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,607.6684382144152,612.7493092745888,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 22:39:43.151328,-22.822023000000005,-57.548629000000005,16.665,0.801420613660517,17.7,0.0,0.0,1.0,3.6600766151092126,0.0,2.4263157894736853,6.100000000000023,4.113846724750096e-06,0.08425999999999689,0.4694900000000004,26.523907918359274,0.03955922739999858,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,621.7664522530084,626.4792155590329,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-01 23:29:43.151328,-22.78295,-57.7882615,15.615,0.8816320094007477,17.2,0.0,0.0,1.0,2.3184277627596344,0.0,2.073684210526318,6.100000000000023,2.075198413039463e-06,0.05945000000000178,0.44031000000000375,24.654437723275205,0.026176429500001007,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,635.2308848110113,639.4516289295408,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 00:19:43.151328,-22.752595,-58.02136099999999,15.844999999999999,0.9682329265212993,17.8,0.0,0.0,1.0,2.5506476502262294,0.0,2.4315789473684175,5.699999999999989,1.696225796018424e-06,0.06340999999999752,0.4470099999999988,25.06600110073843,0.028344904099998815,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,648.2631472014555,651.8910054529664,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 01:09:43.151328,-22.705752999999998,-58.26013450000001,16.975,0.7866860873308995,18.5,0.0,0.0,1.0,7.078450762858957,0.0,4.115789473684204,12.699999999999989,8.467955316724692e-06,0.10891999999999769,0.4659499999999994,26.823059212162384,0.05075127399999886,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,661.7597963575632,665.0535454943624,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 01:59:43.151328,-22.645757500000002,-58.50823949999999,17.014999999999997,0.9122910719720979,18.5,0.0,0.0,1.0,6.649435430758459,0.0,3.7157894736842176,9.400000000000034,7.920619620801339e-06,0.11731999999999942,0.46703999999999724,26.975958129105095,0.05479313279999941,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,675.8973220881253,679.0311920743237,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 02:49:43.151328,-22.6019145,-58.75560900000001,16.505000000000003,0.7519807178378975,17.9,0.0,0.0,1.0,8.429758132566644,0.0,4.4105263157894745,19.19999999999999,6.890297108108227e-06,0.07045000000000101,0.46088999999999913,26.122154189761783,0.032469700500000406,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,689.8504639045252,692.5751461679345,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 03:39:43.151328,-22.550151500000005,-58.99787,17.244999999999997,1.0423411149906734,18.7,0.0,0.0,1.0,10.371076650967344,0.0,4.5368421052631485,19.19999999999999,1.2176554022685294e-05,0.1254899999999992,0.4651799999999966,27.30372305248178,0.058375438199999206,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,703.6063345848067,706.0743981514063,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 04:29:43.151328,-22.460503000000003,-59.2451215,18.39,0.6065476073648299,19.6,0.0,0.0,1.0,3.6525440116760683,0.0,3.389473684210522,9.199999999999989,3.6236972834907193e-06,0.19225000000000136,0.4848700000000008,29.318934519893283,0.09321625750000082,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,718.0216051145756,720.7836781665718,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 05:19:43.151328,-22.348088500000003,-59.4904815,17.92,1.0047885349664374,19.6,0.0,0.0,1.0,7.221661476975266,0.0,3.1947368421052627,9.199999999999989,8.547567524346534e-06,0.23369000000000284,0.44239000000000317,28.495815735190003,0.103382119100002,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,732.5981042928912,735.9779342447073,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 06:09:43.151328,-22.214463,-59.706933500000005,16.904999999999998,0.7344896187149278,18.5,0.0,0.0,1.0,4.4525062454275295,0.0,2.863157894736841,6.7000000000000455,4.4087602304788845e-06,0.2733699999999999,0.3776500000000027,26.73323566485509,0.10323818050000069,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,745.8708908310784,750.2652604413641,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 06:59:43.151328,-22.072114,-59.90611,16.965,0.7617578355356771,18.7,0.0,0.0,1.0,4.30198394335267,0.0,2.7105263157894766,8.199999999999989,5.8361976571707224e-06,0.26196999999999804,0.388220000000004,26.79844856776289,0.10170199340000029,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,758.3636598241991,763.9276830146968,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 07:49:43.151328,-21.936539,-60.1149215,16.93,0.9105492847726582,18.7,0.0,0.0,1.0,3.8950813495348005,0.0,2.999999999999997,8.199999999999989,3.142904167745978e-06,0.24832999999999927,0.402079999999998,26.962066160211773,0.09984852639999921,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,771.3691493901181,777.9232916790384,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 08:39:43.151328,-21.825198500000003,-60.324802999999996,15.839999999999995,1.0627323275406655,17.6,0.0,0.0,0.95,12.31580636797361,0.0,3.626315789473677,7.0,1.695199021083444e-05,0.1645000000000003,0.4010200000000026,25.01547099848018,0.06596779000000055,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,784.1868041297305,791.3589444830446,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 09:29:43.151328,-21.7668865,-60.54831849999999,16.314999999999998,1.3417432690347284,18.5,0.0,0.0,0.95,5.978422280235466,0.0,3.5315789473684194,8.5,7.049111023366453e-06,0.058550000000000324,0.4545999999999992,25.737781065095046,0.0266168300000001,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,797.1046843926741,804.1041617482283,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 10:19:43.151328,-21.739054,-60.799738500000004,17.68,0.47180504448341776,18.5,0.0,0.0,1.0,2.9658684697909514,0.0,2.5684210526315767,7.099999999999966,3.3830538040907668e-06,0.05391999999999797,0.4976699999999994,27.990262637576695,0.026834366399998956,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,811.1619423142147,817.472164190011,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 11:09:43.151328,-21.706766,-61.0606495,17.464999999999996,0.6215102573570285,18.4,0.0,0.0,1.0,7.612321566920048,0.0,4.363157894736835,11.300000000000011,6.592657663184402e-06,0.0650100000000009,0.49040000000000106,27.771658453498297,0.03188090400000051,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,825.7958180946237,831.4527563095802,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 11:59:43.151328,-21.6959725,-61.32051650000001,17.595000000000002,0.8783364958829843,19.3,0.0,0.0,1.0,9.860450416662218,0.0,3.7368421052631637,11.300000000000011,1.1907192827991714e-05,0.044820000000001414,0.49408000000000385,27.965405998483817,0.022144665600000873,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,840.1034060962636,844.8536587545982,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 12:49:43.151328,-21.724992500000003,-61.57804699999999,17.455000000000002,0.9515645012294227,19.3,0.0,0.0,1.0,4.328764433278931,0.0,3.1894736842105336,8.200000000000045,4.256141918865708e-06,0.07142999999999944,0.4880199999999988,27.632181854981106,0.03485926859999964,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,853.7905180521561,857.1665830972944,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 13:39:43.151328,-21.7739825,-61.827218,16.865000000000002,0.6052065763026703,17.9,0.0,0.0,1.0,8.387875888999982,0.0,3.93684210526316,8.599999999999994,1.0698939489656747e-05,0.11715999999999838,0.4583900000000014,26.79234767655257,0.05370497239999942,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,866.7929412727318,868.6136751118404,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 14:29:43.151328,-21.857493,-62.0620795,17.205000000000002,0.6359834903517543,18.2,0.0,0.0,1.0,7.335365150529817,0.0,2.6105263157894747,10.599999999999994,1.0032667161834562e-05,0.21340000000000003,0.4253100000000032,27.169018573601736,0.09076115400000069,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,878.6296989452611,878.560454768793,20,0.0,,0.0,False,0.6666666
500068580,MV_BRA_CARGO_000,KR,cargo,transit,2024-06-02 15:19:43.151328,-21.976907999999998,-62.286364000000006,17.415,0.7115300415302225,18.4,0.0,0.0,1.0,8.067762000315833,0.0,3.036842105263156,10.599999999999994,1.0475130972883225e-05,0.22343000000000046,0.4292200000000008,27.682906902771276,0.09590062460000039,1.5833333333333333,0.0,0.0,0,0.08333333333333333,0.0,214,8.2,889.5273614339399,887.2088528096972,20,0.0,,0.0,False,0.6666666
