mmsi,vessel_type_key,vessel_type_code,timestamp,lat,lon,sog,cog,heading,nav_status,length,width,draught,name,flag,ais_on,true_activity,had_dark_period,region
700036897,longliner,30,2024-06-01 04:12:49.839484,4.13816,-1.64467,13.5,2.3,4.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:17:49.839484,4.1572,-1.64382,13.5,2.7,0.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:22:49.839484,4.17601,-1.64351,14.0,7.5,5.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:27:49.839484,4.19544,-1.64022,14.1,358.9,359.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:32:49.839484,4.21475,-1.64047,13.0,0.6,2.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:37:49.839484,4.23275,-1.64068,12.7,2.8,1.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:42:49.839484,4.25079,-1.63991,12.2,357.4,355.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:47:49.839484,4.26769,-1.64054,11.7,359.2,358.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:52:49.839484,4.28417,-1.64108,11.4,356.2,358.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 04:57:49.839484,4.29963,-1.6421,11.0,354.5,353.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:02:49.839484,4.31499,-1.6433,10.9,353.6,350.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:07:49.839484,4.33001,-1.64501,11.3,350.3,353.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:12:49.839484,4.34496,-1.64762,11.5,358.8,0.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:17:49.839484,4.36144,-1.64801,11.5,360.0,357.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:22:49.839484,4.37738,-1.64783,11.4,0.4,357.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:27:49.839484,4.39334,-1.64765,11.4,359.3,359.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:32:49.839484,4.4092,-1.64823,11.6,354.7,357.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:37:49.839484,4.42502,-1.64939,11.2,351.8,351.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:42:49.839484,4.44045,-1.65254,11.4,348.0,349.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:47:49.839484,4.45647,-1.65588,11.7,349.1,353.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:52:49.839484,4.47172,-1.65871,11.7,355.3,353.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 05:57:49.839484,4.48807,-1.66031,12.1,350.2,351.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:02:49.839484,4.50466,-1.66301,12.3,352.5,348.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:07:49.839484,4.52165,-1.66538,12.4,358.5,358.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:12:49.839484,4.53874,-1.66546,11.9,358.5,359.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:17:49.839484,4.55526,-1.66614,11.7,0.5,1.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:22:49.839484,4.57174,-1.66605,11.6,358.1,359.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:27:49.839484,4.58772,-1.66614,11.8,357.1,355.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:32:49.839484,4.60383,-1.66762,11.8,359.6,356.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:37:49.839484,4.6202,-1.66742,11.9,357.5,352.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:42:49.839484,4.63717,-1.66831,11.6,5.8,6.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:47:49.839484,4.65276,-1.6664,11.5,5.6,3.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:52:49.839484,4.66836,-1.66525,11.8,357.1,357.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 06:57:49.839484,4.68507,-1.66555,11.6,5.1,1.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:02:49.839484,4.70123,-1.66493,11.7,2.4,1.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:07:49.839484,4.71725,-1.66397,11.7,2.1,358.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:12:49.839484,4.73335,-1.66337,12.4,1.3,3.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:17:49.839484,4.75069,-1.66374,11.9,5.5,4.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:22:49.839484,4.76701,-1.66206,12.0,10.0,9.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:27:49.839484,4.78376,-1.65977,12.2,10.5,9.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:32:49.839484,4.80029,-1.65723,12.7,9.4,8.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:37:49.839484,4.81749,-1.65409,13.2,13.9,14.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:42:49.839484,4.83542,-1.64978,13.5,13.0,13.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:47:49.839484,4.85377,-1.64554,13.0,19.6,20.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:52:49.839484,4.87044,-1.63981,12.5,20.0,17.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 07:57:49.839484,4.88676,-1.63401,12.7,14.1,17.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:02:49.839484,4.90379,-1.62923,12.6,12.8,10.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:07:49.839484,4.9213,-1.6253,12.3,13.6,12.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:12:49.839484,4.93803,-1.62088,12.0,16.6,16.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:17:49.839484,4.95419,-1.61582,11.9,16.3,15.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:22:49.839484,4.97013,-1.61099,12.0,19.6,20.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:27:49.839484,4.98607,-1.60529,11.4,15.4,13.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:32:49.839484,5.00137,-1.60099,12.2,14.7,14.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:37:49.839484,5.01747,-1.59656,12.3,16.5,18.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:42:49.839484,5.03475,-1.59177,11.8,6.7,8.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:47:49.839484,5.05033,-1.59029,12.3,11.2,7.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:52:49.839484,5.06719,-1.58683,12.2,3.6,4.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 08:57:49.839484,5.08447,-1.58574,11.9,6.3,4.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:02:49.839484,5.10097,-1.5845,12.1,6.3,5.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:07:49.839484,5.1178,-1.58272,11.9,6.2,5.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:12:49.839484,5.13413,-1.58081,12.0,9.4,6.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:17:49.839484,5.15074,-1.57818,11.5,9.2,10.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:22:49.839484,5.1665,-1.57637,11.5,10.6,12.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:27:49.839484,5.18229,-1.57265,11.7,18.3,17.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:32:49.839484,5.19799,-1.56763,10.9,22.5,20.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:37:49.839484,5.21233,-1.56164,11.2,25.4,22.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:42:49.839484,5.22624,-1.55501,11.6,31.8,30.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:47:49.839484,5.23982,-1.54737,12.0,38.5,36.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:52:49.839484,5.25297,-1.53675,11.8,35.3,33.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 09:57:49.839484,5.26658,-1.52662,12.3,40.7,39.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:02:49.839484,5.27942,-1.51608,11.5,40.2,42.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:07:49.839484,5.29172,-1.50572,10.9,33.9,32.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:12:49.839484,5.30428,-1.4974,11.7,30.6,30.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:17:49.839484,5.31806,-1.4887,12.4,39.6,40.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:22:49.839484,5.33087,-1.47799,11.7,31.6,34.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:27:49.839484,5.34529,-1.46993,12.5,27.5,25.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:32:49.839484,5.36074,-1.46155,12.7,27.5,26.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:37:49.839484,5.37567,-1.45321,12.0,35.3,34.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:42:49.839484,5.38982,-1.44398,11.7,39.0,40.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:47:49.839484,5.40225,-1.4342,11.8,33.4,35.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:52:49.839484,5.41584,-1.42513,12.2,44.1,45.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 10:57:49.839484,5.42856,-1.41317,12.3,46.7,44.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:02:49.839484,5.44025,-1.40075,12.4,48.8,51.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:07:49.839484,5.45135,-1.38758,12.2,55.4,56.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:12:49.839484,5.46101,-1.37409,12.0,66.4,71.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:17:49.839484,5.4674,-1.35863,11.9,62.0,63.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:22:49.839484,5.47504,-1.34394,12.2,62.8,61.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:27:49.839484,5.48325,-1.32899,12.2,65.3,66.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:32:49.839484,5.49036,-1.3134,11.7,54.8,54.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:37:49.839484,5.49941,-1.29986,11.9,59.4,59.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:42:49.839484,5.50759,-1.28545,12.2,61.5,63.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:47:49.839484,5.51502,-1.27003,11.9,61.3,62.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:52:49.839484,5.52329,-1.25544,12.1,65.1,63.3,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 11:57:49.839484,5.53076,-1.24072,12.7,66.5,65.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:02:49.839484,5.53772,-1.22478,13.0,65.9,62.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:07:49.839484,5.54594,-1.20855,12.7,65.9,65.5,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:12:49.839484,5.5529,-1.19189,12.8,70.1,74.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:17:49.839484,5.55912,-1.17519,13.2,69.6,70.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:22:49.839484,5.56544,-1.15816,13.5,70.9,71.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:27:49.839484,5.57142,-1.14028,13.3,77.8,73.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:32:49.839484,5.576,-1.12239,12.9,73.8,74.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:37:49.839484,5.58141,-1.10508,13.5,71.8,70.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:42:49.839484,5.5873,-1.08729,13.1,67.5,66.6,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:47:49.839484,5.59438,-1.0703,13.2,71.4,69.8,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:52:49.839484,5.59973,-1.05305,12.9,72.7,73.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 12:57:49.839484,5.60547,-1.03598,13.2,74.9,72.9,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:02:49.839484,5.61084,-1.01789,12.7,64.9,66.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:07:49.839484,5.61753,-1.00257,12.6,69.3,67.2,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:12:49.839484,5.62417,-0.98584,12.9,73.5,69.7,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:17:49.839484,5.62942,-0.9683,12.9,68.2,65.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:22:49.839484,5.63516,-0.95189,12.2,73.5,73.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:27:49.839484,5.64062,-0.93525,12.6,73.5,75.1,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:32:49.839484,5.64563,-0.91887,12.2,70.3,68.4,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
700036897,longliner,30,2024-06-01 13:37:49.839484,5.65134,-0.90269,12.0,72.0,73.0,0,42,7,3.1,VESSEL_GUL_000,GA,True,transit,False,gulf_of_guinea
